reg_no | back_codes | back_names
22101135040 | 101404,101406,101407,101408 | Introduction to Fluid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis
22101135041 | 101404,101405,101406 | Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Materials, Testing & Evaluation
22101135043 | 101402,101406,101407 | Disaster Preparedness & Planning,Materials, Testing & Evaluation,Mechanical Engineering
22101135046 | 101407 | Mechanical Engineering
22101135049 | 101401,101405,101407,101408 | Civil Engineering - Societal & Global Impact,Introduction to Solid Mechanics,Mechanical Engineering,Structural Analysis
22101135052 | 101406,101407,101408 | Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis
22101135053 | 101406,101407,100408P | Materials, Testing & Evaluation,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101135055 | 101406,101407,101408 | Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis
22101135056 | 101405,101407,101408 | Introduction to Solid Mechanics,Mechanical Engineering,Structural Analysis
22102135004 | 102401,102405 | Applied Thermodynamics,Strength of Materials
22102135007 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102135008 | 102405 | Strength of Materials
22102135009 | 102402,102404,102405,100408P | Engineering Materials,Instrumentation & Control,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102135010 | 102401,102403,102405,100408P | Applied Thermodynamics,Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102135017 | 102403,102405,100408P | Fluid Mechanics,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102135022 | 102402,102403,102405 | Engineering Materials,Fluid Mechanics,Strength of Materials
22103135010 | 100401,103403 | Biology for Engineers,Mathematics – III (Probability and Statistics)
22103135011 | 103404 | Signals and Systems
22103135014 | 100401,103404 | Biology for Engineers,Signals and Systems
22103135022 | 100401,103403 | Biology for Engineers,Mathematics – III (Probability and Statistics)
22103135024 | 100401,100403,103402,103404 | Biology for Engineers,Digital Electronics,Electrical Machines – II,Signals and Systems
22103135026 | 100401,103401,103404 | Biology for Engineers,Electrical and Electronics Measurement,Signals and Systems
22103135034 | 103403 | Mathematics – III (Probability and Statistics)
22103135035 | 100401,100403 | Biology for Engineers,Digital Electronics
22103135040 | 103402 | Electrical Machines – II
22104135003 | 104404 | Electromagnetic Theory
22104135012 | 104403 | Digital Circuits
22104135021 | 104403,100408P | Digital Circuits,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104135026 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104135029 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104135031 | 104405,100408P | Semiconductor Physics and Devices,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22104135032 | 104404 | Electromagnetic Theory
22155135003 | 100404 | Discrete Mathematics
22155135016 | 100404 | Discrete Mathematics
22155135027 | 105401,105403 | Computer Organization & Architecture,Operating Systems
22155135038 | 100403,100404 | Digital Electronics,Discrete Mathematics
22155135040 | 105402 | Design & Analysis of Algorithms
22155135043 | 100407 | Human Resource Development and Organizational Behavior
22155135046 | 105401,105403 | Computer Organization & Architecture,Operating Systems
22155135049 | 100407,105403 | Human Resource Development and Organizational Behavior,Operating Systems
22155135051 | 100403 | Digital Electronics
22155135054 | 105402,105403 | Design & Analysis of Algorithms,Operating Systems
22155135056 | 100403 | Digital Electronics
22155135058 | 100407,105403 | Human Resource Development and Organizational Behavior,Operating Systems
22155135059 | 105402 | Design & Analysis of Algorithms
22105136005 | 100403,105403 | Digital Electronics,Operating Systems
22105136009 | 100404 | Discrete Mathematics
22105136010 | 100403 | Digital Electronics
22105136011 | 105401 | Computer Organization & Architecture
22105136017 | 100403,100404,100407,105402,105403 | Digital Electronics,Discrete Mathematics,Human Resource Development and Organizational Behavior,Design & Analysis of Algorithms,Operating Systems
22101139001 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101139003 | 101405,100408P | Introduction to Solid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102139001 | 102405,100408P | Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102139003 | 102401,102404,102405,100408P | Applied Thermodynamics,Instrumentation & Control,Strength of Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22105139002 | 100403,100407 | Digital Electronics,Human Resource Development and Organizational Behavior
22105139009 | 100403 | Digital Electronics
22105139011 | 100403 | Digital Electronics
22105139018 | 100403,105402 | Digital Electronics,Design & Analysis of Algorithms
22105139019 | 100403 | Digital Electronics
22105139022 | 100403 | Digital Electronics
22105139026 | 100403,105402 | Digital Electronics,Design & Analysis of Algorithms
22105139027 | 100403 | Digital Electronics
22105139029 | 100403 | Digital Electronics
22105139030 | 100403,105402,105403 | Digital Electronics,Design & Analysis of Algorithms,Operating Systems
22105139033 | 100403 | Digital Electronics
22110139002 | 100401 | Biology for Engineers
22101140001 | 101408,100408P | Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140002 | 101402,100408P | Disaster Preparedness & Planning,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140004 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140006 | 101401,101402,101404,101405,101406,101407,101408 | Civil Engineering - Societal & Global Impact,Disaster Preparedness & Planning,Introduction to Fluid Mechanics,Introduction to Solid Mechanics,Materials, Testing & Evaluation,Mechanical Engineering,Structural Analysis
22101140007 | 101401,100408P | Civil Engineering - Societal & Global Impact,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140009 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140011 | 101403 | Engineering Geology
22101140012 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140013 | 101403,101405,100408P | Engineering Geology,Introduction to Solid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140014 | 101408 | Structural Analysis
22101140015 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140017 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140018 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140020 | 101408 | Structural Analysis
22101140021 | 101408 | Structural Analysis
22101140022 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22101140023 | 101406,101408,100408P | Materials, Testing & Evaluation,Structural Analysis,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140001 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140003 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140004 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140005 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140006 | 102401,102403,100408P | Applied Thermodynamics,Fluid Mechanics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140008 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140009 | 102401,100408P | Applied Thermodynamics,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140011 | 100408P | MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140013 | 102402 | Engineering Materials
22102140015 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22102140016 | 102402,100408P | Engineering Materials,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
22105140013 | 100403 | Digital Electronics
22105140016 | 100403 | Digital Electronics
22105140022 | 100403 | Digital Electronics
22105140023 | 100403,100407 | Digital Electronics,Human Resource Development and Organizational Behavior
22105140036 | 100403 | Digital Electronics
22105140041 | 100403 | Digital Electronics
22105140042 | 100403,105402 | Digital Electronics,Design & Analysis of Algorithms
22105140045 | 100403,105402 | Digital Electronics,Design & Analysis of Algorithms
22105140046 | 100403,105402 | Digital Electronics,Design & Analysis of Algorithms
22105140052 | 100403 | Digital Electronics
22105140053 | 100403 | Digital Electronics
22105140054 | 100403 | Digital Electronics
22110140004 | 110401 | Analog Electronics
22110140005 | 110401 | Analog Electronics
22153140002 | 100403 | Digital Electronics
22157140011 | 100403 | Digital Electronics
22101141001 | 101401,101407,100408P | Civil Engineering - Societal & Global Impact,Mechanical Engineering,MOOCs / SWAYAM / NPTEL Courses - 1 (Practical)
